id,start_date,end_date,created_by,updated_by,buyer_site_id,vds_rltn_id,description
820,19/09/2021,23/07/2021,103,103,553,636,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
821,24/01/2022,07/10/2021,467,400,852,340,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
822,21/06/2021,09/04/2022,332,256,236,460,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
823,16/03/2022,05/03/2022,364,589,257,963,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy."
824,01/03/2022,03/10/2021,186,22,563,621,Suspendisse ornare consequat lectus.
825,20/03/2022,02/11/2021,940,984,505,620,Donec posuere metus vitae ipsum.
826,01/06/2022,13/08/2021,399,16,66,544,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
827,31/03/2022,05/12/2021,543,193,544,40,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis."
828,22/11/2021,25/02/2022,111,829,329,937,In hac habitasse platea dictumst.
829,07/07/2021,27/10/2021,431,216,878,29,Donec posuere metus vitae ipsum. Aliquam non mauris.
830,09/09/2021,19/09/2021,553,50,174,697,In hac habitasse platea dictumst.
831,24/12/2021,30/11/2021,460,302,377,592,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
832,25/01/2022,31/01/2022,565,108,387,665,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."
833,19/03/2022,03/12/2021,109,740,436,749,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
834,14/09/2021,05/12/2021,244,936,363,230,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
835,30/11/2021,06/06/2022,298,691,701,222,Phasellus in felis. Donec semper sapien a libero.
836,01/04/2022,16/05/2022,189,617,274,792,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
837,25/06/2021,30/10/2021,492,135,159,142,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
838,25/01/2022,24/12/2021,285,794,789,492,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
839,09/08/2021,09/04/2022,536,559,958,508,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
840,03/09/2021,27/07/2021,645,785,698,630,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.
841,27/08/2021,12/09/2021,993,75,763,718,Vestibulum sed magna at nunc commodo placerat.
842,29/11/2021,12/02/2022,243,694,935,796,Duis bibendum. Morbi non quam nec dui luctus rutrum.
843,13/09/2021,07/06/2022,882,239,481,702,Fusce consequat. Nulla nisl. Nunc nisl.
844,03/11/2021,25/06/2021,313,733,821,760,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
845,18/09/2021,29/06/2021,324,817,286,432,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.
846,27/02/2022,01/04/2022,927,459,359,831,Sed ante. Vivamus tortor.
847,28/12/2021,21/06/2021,991,864,860,844,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
848,30/09/2021,17/03/2022,888,422,836,234,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
849,02/05/2022,17/03/2022,585,635,51,500,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum."
850,03/12/2021,21/09/2021,640,418,740,577,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
851,23/12/2021,31/05/2022,547,726,171,843,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
852,06/09/2021,05/06/2022,319,841,980,882,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti."
853,26/07/2021,05/09/2021,80,510,360,519,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
854,10/01/2022,13/09/2021,777,383,45,624,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
855,25/02/2022,08/12/2021,589,379,9,383,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
856,11/12/2021,08/06/2022,434,31,786,950,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."
857,01/06/2022,17/06/2021,699,351,938,105,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
858,10/05/2022,04/02/2022,50,670,475,23,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
859,23/03/2022,07/02/2022,666,262,685,410,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."
860,16/12/2021,25/09/2021,235,583,271,360,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.
861,16/12/2021,25/11/2021,254,198,861,778,Cras pellentesque volutpat dui.
862,27/01/2022,14/12/2021,397,410,412,601,Morbi a ipsum. Integer a nibh.
863,04/08/2021,16/07/2021,626,505,542,76,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est."
864,13/02/2022,20/03/2022,112,20,409,214,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
865,18/06/2021,19/05/2022,318,539,91,291,Pellentesque viverra pede ac diam.
866,23/01/2022,15/08/2021,115,697,921,755,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
867,10/04/2022,22/04/2022,727,972,599,50,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
868,23/11/2021,02/10/2021,618,137,777,71,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
869,10/06/2022,09/09/2021,914,259,779,183,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
870,09/05/2022,07/10/2021,281,610,320,605,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
871,25/01/2022,17/05/2022,717,878,925,962,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
872,12/03/2022,27/08/2021,127,612,302,680,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
873,23/03/2022,26/05/2022,507,44,178,84,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus."
874,19/07/2021,14/12/2021,8,390,833,793,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
875,26/09/2021,12/03/2022,818,243,710,826,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
876,03/05/2022,20/06/2021,488,903,515,231,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
877,05/05/2022,31/01/2022,423,372,253,296,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.
878,18/12/2021,12/01/2022,495,214,268,46,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
879,03/01/2022,01/05/2022,953,532,810,152,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
880,05/08/2021,06/12/2021,178,943,122,268,Nullam porttitor lacus at turpis.
881,16/07/2021,06/10/2021,181,127,484,569,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
882,06/11/2021,13/11/2021,550,962,601,180,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
883,01/09/2021,28/01/2022,667,497,916,311,Duis aliquam convallis nunc.
884,17/04/2022,15/07/2021,915,201,295,618,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus."
885,03/06/2022,20/11/2021,895,392,832,435,Curabitur in libero ut massa volutpat convallis.
886,09/01/2022,09/10/2021,429,926,101,476,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
887,03/12/2021,10/10/2021,126,105,207,679,In hac habitasse platea dictumst.
888,02/07/2021,04/05/2022,3,40,417,593,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
889,20/06/2021,29/01/2022,672,804,202,242,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
890,11/10/2021,01/09/2021,6,500,261,574,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat."
891,28/04/2022,01/02/2022,251,990,75,511,In quis justo.
892,23/05/2022,07/03/2022,46,712,787,434,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
893,01/08/2021,17/05/2022,617,601,191,832,Vivamus tortor. Duis mattis egestas metus.
894,30/07/2021,24/05/2022,937,731,578,483,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
895,08/12/2021,07/01/2022,792,361,239,270,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus."
896,12/05/2022,12/01/2022,518,795,704,888,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
897,14/12/2021,07/04/2022,695,825,889,67,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
898,17/05/2022,28/11/2021,225,80,818,85,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.
899,02/10/2021,24/08/2021,815,509,194,528,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
900,15/11/2021,24/04/2022,763,366,764,453,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
901,24/07/2021,24/05/2022,327,310,894,881,Integer ac leo.
902,30/03/2022,14/03/2022,847,912,3,58,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
903,26/01/2022,19/03/2022,947,518,857,368,Vivamus tortor. Duis mattis egestas metus.
904,20/06/2021,14/01/2022,489,87,177,437,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
905,06/09/2021,28/09/2021,797,363,325,310,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.
906,28/12/2021,31/03/2022,342,975,775,421,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
907,18/03/2022,17/12/2021,45,779,820,717,Vivamus tortor. Duis mattis egestas metus.
908,06/08/2021,08/03/2022,773,432,543,193,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
909,13/10/2021,25/02/2022,463,240,489,236,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
910,26/08/2021,26/04/2022,435,113,844,259,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio."
911,20/11/2021,19/04/2022,37,777,611,575,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.
912,26/03/2022,28/03/2022,174,279,903,632,Morbi a ipsum.
913,24/05/2022,23/11/2021,664,360,392,812,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
914,29/05/2022,18/12/2021,987,311,512,903,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim."
915,02/02/2022,22/12/2021,335,170,413,556,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
916,24/05/2022,22/03/2022,163,523,448,710,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus."
917,09/03/2022,12/01/2022,385,428,233,603,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.
918,28/08/2021,31/05/2022,700,710,771,675,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
919,12/11/2021,05/04/2022,836,799,298,461,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero."
920,01/10/2021,19/01/2022,702,974,691,426,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
921,17/08/2021,13/04/2022,532,778,589,742,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla."
922,05/12/2021,24/11/2021,71,637,934,338,Nulla suscipit ligula in lacus.
923,28/08/2021,16/11/2021,854,819,510,946,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
924,30/09/2021,24/09/2021,837,674,179,448,Aliquam erat volutpat. In congue.
925,04/03/2022,04/08/2021,644,692,662,590,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
926,23/04/2022,06/05/2022,808,420,201,547,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
927,07/10/2021,21/06/2021,981,166,614,219,In quis justo.
928,18/02/2022,21/11/2021,408,516,137,542,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst."
929,14/11/2021,30/04/2022,824,308,847,429,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue."
930,09/10/2021,18/10/2021,801,775,699,116,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
931,15/12/2021,02/05/2022,620,384,655,681,Fusce consequat. Nulla nisl. Nunc nisl.
932,20/03/2022,12/10/2021,804,690,336,949,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo."
933,07/04/2022,09/01/2022,175,945,437,693,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
934,27/11/2021,01/09/2021,512,643,906,398,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum."
935,20/01/2022,31/05/2022,663,832,123,366,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.
936,22/08/2021,06/05/2022,341,337,805,131,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
937,12/09/2021,24/02/2022,494,738,869,263,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
938,28/12/2021,13/09/2021,204,15,649,774,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus."
939,22/05/2022,17/09/2021,252,7,444,991,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
940,27/06/2021,25/12/2021,78,368,308,111,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
941,01/07/2021,11/08/2021,7,235,144,155,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."
942,06/07/2021,20/02/2022,247,228,665,968,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
943,14/07/2021,12/06/2021,587,385,687,349,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.
944,14/02/2022,19/12/2021,241,685,458,106,Proin interdum mauris non ligula pellentesque ultrices.
945,30/07/2021,28/06/2021,880,891,281,126,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum."
946,29/07/2021,20/04/2022,135,92,607,611,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."
947,18/03/2022,24/09/2021,703,6,35,379,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
948,11/09/2021,30/12/2021,391,403,230,64,Pellentesque eget nunc.
949,16/10/2021,17/01/2022,12,48,79,200,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
950,16/10/2021,13/04/2022,737,875,432,312,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
951,03/01/2022,12/11/2021,631,747,554,89,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo."
952,19/11/2021,19/02/2022,286,38,666,723,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl."
953,08/02/2022,20/01/2022,171,849,372,488,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
954,29/11/2021,14/06/2021,969,106,181,499,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.
955,06/02/2022,02/07/2021,548,323,591,682,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.
956,20/03/2022,02/02/2022,753,836,930,427,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam."
957,12/02/2022,04/05/2022,764,398,552,196,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
958,06/01/2022,26/01/2022,754,604,169,462,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."
959,11/05/2022,06/07/2021,782,628,843,731,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat."
960,24/06/2021,13/01/2022,723,253,556,746,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
961,06/02/2022,01/02/2022,226,332,851,907,Donec dapibus. Duis at velit eu est congue elementum.
962,19/07/2021,06/07/2021,848,944,974,275,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
963,12/06/2021,19/03/2022,570,427,386,7,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.
964,27/06/2021,12/01/2022,810,957,482,10,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
965,30/10/2021,12/08/2021,931,298,798,727,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc."
966,06/06/2022,27/05/2022,766,854,709,806,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
967,24/02/2022,13/04/2022,971,377,937,526,Praesent blandit.
968,23/06/2021,29/09/2021,411,834,431,828,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.
969,27/04/2022,30/12/2021,183,345,724,661,Etiam faucibus cursus urna. Ut tellus.
970,06/05/2022,05/02/2022,676,320,768,891,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis."
971,23/10/2021,03/09/2021,684,607,753,8,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
972,02/08/2021,31/01/2022,922,902,143,694,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
973,13/01/2022,22/07/2021,194,200,580,181,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque."
974,17/05/2022,28/09/2021,962,764,343,431,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.
975,29/11/2021,03/05/2022,653,592,196,148,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
976,01/07/2021,29/09/2021,930,675,331,615,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
977,19/12/2021,28/10/2021,274,95,312,530,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum."
978,03/07/2021,25/04/2022,903,547,28,157,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.
979,20/09/2021,16/11/2021,165,257,864,331,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.
980,06/04/2022,19/05/2022,691,1,396,738,Curabitur gravida nisi at nibh.
981,02/07/2021,20/05/2022,441,682,55,730,Donec ut dolor.
982,11/06/2022,02/02/2022,309,708,928,954,Nullam porttitor lacus at turpis.
