id,description,start_date,end_date,created_by,updated_by,vendor_id,dealer_site_id
822,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",27/01/2022,03/10/2021,468,59,923,351
823,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",29/10/2021,21/01/2022,160,15,414,253
824,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",09/09/2021,18/06/2021,910,233,926,276
825,"Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",03/04/2022,19/03/2022,853,907,99,925
826,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,13/01/2022,19/12/2021,104,926,540,582
827,Etiam vel augue.,25/03/2022,16/03/2022,971,685,468,447
828,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",06/02/2022,23/11/2021,371,453,282,430
829,Vestibulum ac est lacinia nisi venenatis tristique.,08/06/2022,24/05/2022,576,773,501,792
830,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",14/11/2021,25/05/2022,859,125,506,771
831,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",10/11/2021,10/07/2021,980,655,81,577
832,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",23/05/2022,06/02/2022,585,803,120,241
833,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",22/10/2021,24/06/2021,91,680,72,654
834,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",26/09/2021,30/06/2021,441,784,188,968
835,Curabitur gravida nisi at nibh.,13/09/2021,10/01/2022,924,249,296,470
836,Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,10/01/2022,17/02/2022,860,473,376,719
837,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,19/06/2021,26/10/2021,663,536,494,798
838,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",13/11/2021,21/05/2022,247,801,394,770
839,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",12/01/2022,31/05/2022,422,397,402,58
840,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,19/03/2022,12/08/2021,31,130,89,813
841,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",03/01/2022,31/05/2022,17,181,203,960
842,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,19/06/2021,11/12/2021,56,843,298,153
843,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",24/01/2022,20/10/2021,858,775,994,727
844,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",16/08/2021,17/10/2021,156,350,87,23
845,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",16/09/2021,13/08/2021,934,572,905,611
846,Nullam varius.,27/04/2022,08/01/2022,110,924,744,745
847,Ut tellus. Nulla ut erat id mauris vulputate elementum.,20/07/2021,19/01/2022,295,45,730,597
848,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,25/05/2022,31/05/2022,78,917,791,797
849,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",18/04/2022,15/03/2022,305,417,406,679
850,Aenean sit amet justo. Morbi ut odio.,11/03/2022,23/09/2021,759,648,770,491
851,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",08/04/2022,06/10/2021,648,312,695,211
852,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,11/03/2022,29/08/2021,60,143,619,942
853,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",15/06/2021,01/10/2021,502,406,766,28
854,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,14/08/2021,08/07/2021,662,382,38,192
855,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",21/09/2021,20/06/2021,208,7,702,425
856,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,08/05/2022,30/11/2021,43,103,61,1
857,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,01/11/2021,01/11/2021,407,113,47,412
858,Nulla justo.,31/07/2021,26/04/2022,330,214,799,821
859,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",22/05/2022,07/05/2022,603,633,33,882
860,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",14/10/2021,04/06/2022,729,315,862,18
861,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",30/09/2021,04/07/2021,222,300,826,141
862,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",06/07/2021,03/09/2021,452,319,12,195
863,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,23/03/2022,10/07/2021,722,1,463,606
864,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,07/04/2022,22/03/2022,6,468,836,218
865,Aenean fermentum. Donec ut mauris eget massa tempor convallis.,13/07/2021,27/05/2022,989,142,288,619
866,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",13/08/2021,28/07/2021,418,673,647,99
867,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",09/06/2022,19/10/2021,438,326,806,680
868,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",08/03/2022,21/07/2021,231,878,591,342
869,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,30/11/2021,08/11/2021,708,968,333,490
870,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",02/06/2022,12/05/2022,334,528,317,728
871,Nulla justo.,05/04/2022,28/10/2021,349,72,678,131
872,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,29/09/2021,10/06/2022,670,418,830,455
873,Morbi non quam nec dui luctus rutrum.,14/04/2022,26/06/2021,957,845,951,414
874,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",23/10/2021,21/10/2021,471,89,200,355
875,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",12/10/2021,06/02/2022,339,631,226,213
876,Proin at turpis a pede posuere nonummy. Integer non velit.,24/06/2021,14/09/2021,870,95,273,113
877,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,11/02/2022,13/12/2021,628,724,908,85
878,Pellentesque at nulla. Suspendisse potenti.,24/04/2022,20/05/2022,880,454,222,574
879,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,05/05/2022,23/08/2021,943,240,32,748
880,Cras pellentesque volutpat dui.,16/12/2021,04/06/2022,35,626,263,700
881,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,21/04/2022,27/04/2022,513,785,518,931
882,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",26/04/2022,25/01/2022,543,621,191,907
883,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",08/12/2021,11/01/2022,107,904,834,177
884,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",06/11/2021,18/11/2021,65,995,629,48
885,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",22/09/2021,26/10/2021,253,144,545,74
886,Aliquam erat volutpat. In congue.,05/04/2022,18/03/2022,647,371,892,655
887,Phasellus sit amet erat.,09/10/2021,04/05/2022,819,997,456,772
888,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",26/05/2022,11/01/2022,181,339,672,460
889,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,05/01/2022,25/11/2021,900,216,728,783
890,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",04/01/2022,03/08/2021,755,495,993,878
891,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,06/07/2021,30/01/2022,525,778,18,517
892,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,16/02/2022,21/04/2022,630,587,231,519
893,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",04/05/2022,20/05/2022,599,558,684,8
894,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",14/05/2022,16/08/2021,945,465,76,6
895,Integer a nibh.,03/09/2021,19/05/2022,416,112,767,692
896,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",20/01/2022,29/04/2022,711,998,245,44
897,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,19/12/2021,02/11/2021,925,988,131,383
898,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",24/09/2021,18/04/2022,806,398,713,302
899,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,20/01/2022,30/06/2021,501,658,891,395
900,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,23/04/2022,04/01/2022,845,507,812,122
901,Praesent blandit.,10/01/2022,09/03/2022,477,56,153,559
902,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",12/09/2021,01/06/2022,544,958,51,54
903,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",17/04/2022,02/09/2021,261,568,241,753
904,Curabitur convallis.,28/02/2022,13/08/2021,883,527,594,338
905,Duis at velit eu est congue elementum.,04/05/2022,02/03/2022,703,389,722,588
906,Quisque ut erat.,08/07/2021,05/01/2022,724,566,392,142
907,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",13/04/2022,30/12/2021,88,974,838,22
908,Duis bibendum. Morbi non quam nec dui luctus rutrum.,21/01/2022,03/04/2022,508,3,529,756
909,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,09/11/2021,24/03/2022,523,64,311,274
910,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",01/03/2022,29/09/2021,401,493,593,828
911,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",07/11/2021,22/12/2021,345,83,166,492
912,Phasellus id sapien in sapien iaculis congue.,01/07/2021,21/01/2022,568,616,396,242
913,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,20/02/2022,04/01/2022,766,522,29,825
914,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",22/05/2022,06/03/2022,48,36,398,510
915,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",19/12/2021,13/01/2022,311,851,839,393
916,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",14/09/2021,03/06/2022,216,76,464,493
917,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",27/06/2021,18/07/2021,851,813,240,40
918,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",13/01/2022,24/10/2021,47,34,11,465
919,Suspendisse ornare consequat lectus.,18/08/2021,03/03/2022,794,669,141,231
920,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",22/06/2021,11/05/2022,580,237,244,154
921,Nulla tempus.,20/08/2021,03/07/2021,154,798,734,667
922,Duis aliquam convallis nunc.,10/07/2021,22/07/2021,637,203,661,120
923,Ut tellus. Nulla ut erat id mauris vulputate elementum.,12/12/2021,07/05/2022,654,102,872,434
924,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",30/08/2021,26/01/2022,150,876,832,10
925,Curabitur convallis.,29/07/2021,05/11/2021,461,989,113,87
926,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",31/05/2022,16/05/2022,694,483,823,534
927,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",10/02/2022,26/09/2021,823,915,521,185
928,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",29/05/2022,22/01/2022,811,574,898,314
929,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",12/02/2022,18/03/2022,983,256,808,736
930,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",02/12/2021,22/09/2021,50,272,948,159
931,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",12/12/2021,11/04/2022,9,999,217,921
932,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,25/10/2021,30/11/2021,946,177,561,436
933,Ut tellus. Nulla ut erat id mauris vulputate elementum.,06/03/2022,06/03/2022,270,678,162,379
934,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,16/10/2021,04/12/2021,263,175,128,417
935,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",14/08/2021,13/08/2021,949,394,639,215
936,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,29/07/2021,04/12/2021,972,492,104,52
937,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,27/12/2021,28/11/2021,828,78,302,51
938,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",19/06/2021,09/01/2022,517,101,71,79
939,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",27/09/2021,24/10/2021,352,428,739,210
940,In hac habitasse platea dictumst.,10/10/2021,15/11/2021,387,583,246,522
941,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",30/07/2021,24/08/2021,941,431,390,530
942,Ut tellus. Nulla ut erat id mauris vulputate elementum.,26/08/2021,09/08/2021,655,943,129,69
943,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,04/01/2022,25/03/2022,964,298,616,993
944,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,11/11/2021,26/01/2022,612,342,84,955
945,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",16/08/2021,20/09/2021,563,551,181,902
946,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",30/08/2021,20/01/2022,855,590,721,605
947,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",13/03/2022,29/10/2021,409,442,560,587
948,Sed sagittis.,18/11/2021,07/08/2021,743,158,954,420
949,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",17/09/2021,17/11/2021,834,965,347,635
950,Aliquam non mauris. Morbi non lectus.,12/04/2022,25/12/2021,308,591,972,625
951,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.,26/02/2022,16/11/2021,561,805,405,178
952,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",17/08/2021,21/11/2021,522,62,237,516
953,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",11/04/2022,24/04/2022,64,511,73,575
954,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,29/06/2021,10/04/2022,439,284,95,494
955,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",02/10/2021,03/12/2021,530,365,259,709
956,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,05/04/2022,13/01/2022,162,762,947,694
957,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.,15/01/2022,01/02/2022,868,251,389,387
958,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",13/10/2021,09/04/2022,732,6,919,568
959,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",29/10/2021,05/06/2022,863,191,387,199
960,Sed accumsan felis. Ut at dolor quis odio consequat varius.,07/01/2022,20/07/2021,175,318,628,202
961,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",22/11/2021,21/06/2021,495,396,816,790
962,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,19/01/2022,30/03/2022,187,799,917,856
963,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",28/01/2022,20/05/2022,255,222,866,938
964,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,25/11/2021,30/04/2022,445,296,254,238
965,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,29/08/2021,20/11/2021,684,443,705,716
966,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",06/10/2021,24/05/2022,277,857,756,734
967,Integer tincidunt ante vel ipsum.,08/08/2021,10/06/2022,326,517,42,659
968,In congue.,07/08/2021,13/07/2021,993,750,429,306
969,Aliquam erat volutpat. In congue. Etiam justo.,08/01/2022,29/12/2021,280,524,771,281
970,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",04/11/2021,21/03/2022,990,745,992,781
971,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",15/09/2021,11/11/2021,871,516,433,833
972,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",08/02/2022,28/04/2022,119,599,436,845
973,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,10/07/2021,14/06/2021,232,542,107,339
974,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",28/05/2022,20/12/2021,106,656,780,646
975,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",19/07/2021,20/08/2021,455,317,630,401
976,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",04/02/2022,03/11/2021,136,811,963,563
977,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,14/10/2021,17/11/2021,22,972,115,817
978,Nulla ut erat id mauris vulputate elementum. Nullam varius.,13/12/2021,20/06/2021,923,93,177,774
979,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,14/04/2022,11/03/2022,131,494,886,626
980,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,30/12/2021,11/11/2021,994,694,710,620
981,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,16/12/2021,03/01/2022,904,220,9,929
982,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",23/10/2021,29/09/2021,397,353,299,617
983,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",04/04/2022,20/01/2022,908,213,986,947
984,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",08/06/2022,30/10/2021,429,827,510,73
985,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",09/01/2022,08/02/2022,450,490,662,875
